일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/06/30","31500","0","0.00","31550","31750","31500","1239009","39112849100","10956355987500","347820825"
"2021/06/29","31500","50","0.16","31500","31750","31200","1502107","47311008100","10956355987500","347820825"
"2021/06/28","31450","-500","-1.56","31400","31600","31050","2146974","67327887100","10938964946250","347820825"
"2021/06/25","31950","300","0.95","31750","32350","31750","2364462","75818583550","11112875358750","347820825"
"2021/06/24","31650","-200","-0.63","31300","31850","31100","2421532","76322021950","11008529111250","347820825"
"2021/06/23","31850","-100","-0.31","31900","32300","30900","4484828","141272028050","11078093276250","347820825"
"2021/06/22","31950","-50","-0.16","32500","32600","31900","2413280","77566906950","11112875358750","347820825"
"2021/06/21","32000","-1150","-3.47","32500","32650","31700","4749959","152284678900","11130266400000","347820825"
"2021/06/18","33150","-500","-1.49","33600","33650","33100","2597388","86309750450","11530260348750","347820825"
"2021/06/17","33650","-50","-0.15","33500","33900","33400","1494600","50297178300","11704170761250","347820825"
"2021/06/16","33700","50","0.15","33500","33950","33300","2029146","68178554700","11721561802500","347820825"
"2021/06/15","33650","-500","-1.46","34150","34150","33300","3347850","112253088250","11704170761250","347820825"
"2021/06/14","34150","-350","-1.01","34650","34700","33900","3095574","105598841050","11878081173750","347820825"
"2021/06/11","34500","600","1.77","34050","34700","33850","3322141","114003733600","11999818462500","347820825"
"2021/06/10","33900","-100","-0.29","34400","35100","33700","6990599","239640877900","11791125967500","347820825"
"2021/06/09","34000","1300","3.98","33100","34600","33050","9816280","334127288750","11825908050000","347820825"
"2021/06/08","32700","400","1.24","32550","33250","32000","3710683","121606625750","11373740977500","347820825"
"2021/06/07","32300","-850","-2.56","33150","33200","31700","5403250","174077375150","11234612647500","347820825"
"2021/06/04","33150","-350","-1.04","33200","33700","32650","3359676","111222918700","11530260348750","347820825"
"2021/06/03","33500","-150","-0.45","33750","34050","32850","4808732","160813782250","11651997637500","347820825"
"2021/06/02","33650","1950","6.15","31950","34300","31900","11787950","394455355150","11704170761250","347820825"
"2021/06/01","31700","-250","-0.78","31950","32200","31500","2449861","77650152650","11025920152500","347820825"
"2021/05/31","31950","200","0.63","31800","32500","31550","3489265","111476838950","11112875358750","347820825"
"2021/05/28","31750","-100","-0.31","31550","32000","31200","3119208","98631350200","11043311193750","347820825"
"2021/05/27","31850","350","1.11","31500","32700","31150","7676413","245810314950","11078093276250","347820825"
"2021/05/26","31500","250","0.80","31350","31750","30800","5080055","159198643950","10956355987500","347820825"
"2021/05/25","31250","1600","5.40","30000","31450","29850","9971928","308835632350","10869400781250","347820825"
"2021/05/24","29650","100","0.34","29500","29800","29200","1854842","54850034000","10312887461250","347820825"
"2021/05/21","29550","-250","-0.84","29900","30150","29450","2373859","70486376950","10278105378750","347820825"
"2021/05/20","29800","-200","-0.67","29650","30500","29500","3406465","101899510300","10365060585000","347820825"
"2021/05/18","30000","-500","-1.64","30600","30800","29550","4802020","143994462000","10434624750000","347820825"
"2021/05/17","30500","1200","4.10","29950","30800","29450","8708514","264303874800","10608535162500","347820825"
"2021/05/14","29300","-200","-0.68","30100","30250","29050","3542799","102380537100","10191150172500","347820825"
"2021/05/13","29500","100","0.34","28800","30300","28600","7523214","223216436800","10260714337500","347820825"
"2021/05/12","29400","-600","-2.00","29800","29900","28700","5597446","163706495950","10225932255000","347820825"
"2021/05/11","30000","250","0.84","29500","30150","29300","6944331","206796777200","10434624750000","347820825"
"2021/05/10","29750","1850","6.63","28150","29850","28000","10012006","291605185100","10347669543750","347820825"
"2021/05/07","27900","300","1.09","27700","28300","27550","4839273","135506284400","9704201017500","347820825"
"2021/05/06","27600","1250","4.74","26350","27600","26300","5975426","162811537350","9599854770000","347820825"
"2021/05/04","26350","-50","-0.19","26500","26600","26250","1410952","37237539850","9165078738750","347820825"
"2021/05/03","26400","-500","-1.86","26900","26900","26000","2480101","65342635550","9182469780000","347820825"
"2021/04/30","26900","550","2.09","26400","27400","26200","4448741","119944180050","9356380192500","347820825"
"2021/04/29","26350","-300","-1.13","26650","26850","26300","1618634","42880333700","9165078738750","347820825"
"2021/04/28","26650","150","0.57","26500","26900","26250","1983605","52700400350","9269424986250","347820825"
"2021/04/27","26500","-300","-1.12","26950","27000","26400","1408049","37374305250","9217251862500","347820825"
"2021/04/26","26800","600","2.29","26300","27100","26200","2892019","77245124200","9321598110000","347820825"
"2021/04/23","26200","-150","-0.57","26250","26300","26050","1248889","32704174150","9112905615000","347820825"
"2021/04/22","26350","-50","-0.19","26500","26550","26300","1274179","33640374150","9165078738750","347820825"
"2021/04/21","26400","-450","-1.68","26550","26600","26350","1510191","39901658050","9182469780000","347820825"
"2021/04/20","26850","500","1.90","26300","26950","26200","2421940","64694583000","9338989151250","347820825"
"2021/04/19","26350","-150","-0.57","26550","26550","26200","1742037","45824513050","9165078738750","347820825"
"2021/04/16","26500","50","0.19","26550","26650","26450","1356172","35937986050","9217251862500","347820825"
"2021/04/15","26450","150","0.57","26300","26900","26050","2539653","67211321950","9199860821250","347820825"
"2021/04/14","26300","-350","-1.31","26600","26600","26250","2693862","70925897950","9147687697500","347820825"
"2021/04/13","26650","-150","-0.56","26650","26700","26350","2585131","68540311200","9269424986250","347820825"
"2021/04/12","26800","-200","-0.74","27000","27000","26700","1474127","39543153000","9321598110000","347820825"
"2021/04/09","27000","-200","-0.74","27150","27200","26950","1409760","38069578350","9391162275000","347820825"
"2021/04/08","27200","0","0.00","27250","27300","26950","2583974","70096451700","9460726440000","347820825"
"2021/04/07","27200","100","0.37","27150","27500","26900","1767752","48057889800","9460726440000","347820825"
"2021/04/06","27100","50","0.18","27100","27550","27000","1996461","54197196100","9425944357500","347820825"
"2021/04/05","27050","-200","-0.73","27250","27250","26600","2128787","57269108600","9408553316250","347820825"
"2021/04/02","27250","50","0.18","27300","27450","27150","1759740","47937235350","9478117481250","347820825"
"2021/04/01","27200","0","0.00","27200","27600","27200","1474260","40202326250","9460726440000","347820825"
"2021/03/31","27200","-150","-0.55","27400","27500","27100","1587846","43330938450","9460726440000","347820825"
"2021/03/30","27350","100","0.37","27350","27550","27250","1449153","39649751100","9512899563750","347820825"
"2021/03/29","27250","-800","-2.85","28400","28450","27250","3492524","96374825600","9478117481250","347820825"
"2021/03/26","28050","1250","4.66","27300","28200","27150","4755324","132198858700","9756374141250","347820825"
"2021/03/25","26800","50","0.19","26550","27300","26300","2590310","69707263150","9321598110000","347820825"
"2021/03/24","26750","-550","-2.01","25850","27150","25750","6369047","168299492050","9304207068750","347820825"
"2021/03/23","27300","-900","-3.19","28250","28400","27300","2405924","66444351950","4755925164900","174209713"
"2021/03/22","28200","-800","-2.76","28050","28600","28000","2817294","79655578250","4912713906600","174209713"
"2021/03/19","29000","-50","-0.17","28750","29000","28150","1472185","42374397150","5052081677000","174209713"
"2021/03/18","29050","0","0.00","29350","29400","29050","1457639","42488808400","5060792162650","174209713"
"2021/03/17","29050","700","2.47","28600","29400","28400","2378468","68935563450","5060792162650","174209713"
