일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2024-11-26,314614,-38895,-11,350063,350063,313629,925407,3.02751E+11,1.45632E+13,45581161
2024-11-25,353509,-20187,-5.4,371234,372219,344155,799494,2.88413E+11,1.63636E+13,45581161
2024-11-22,373696,22648,6.45,355479,374188,354494,475673,1.77612E+11,1.72981E+13,45581161
2024-11-21,351048,-23140,-6.18,367788,373204,343170,477846,1.71923E+11,1.62497E+13,45581161
2024-11-20,374188,-985,-0.26,376158,380589,364341,285460,1.07949E+11,1.73208E+13,45581161
2024-11-19,375173,-11324,-2.93,386497,389451,371726,311192,1.19242E+11,1.73664E+13,45581161
2024-11-18,386497,-14278,-3.56,400775,400775,384528,264313,1.04675E+11,1.78906E+13,45581161
2024-11-15,400775,3446,0.87,401760,415054,397821,262700,1.07775E+11,1.85515E+13,45581161
2024-11-14,397329,1477,0.37,397329,408161,396344,326121,1.33144E+11,1.8392E+13,45581161
2024-11-13,395852,-11324,-2.78,407176,412592,392405,298962,1.21479E+11,1.83236E+13,45581161
2024-11-12,407176,-2462,-0.6,411607,418500,404714,411171,1.71686E+11,1.88478E+13,45581161
2024-11-11,409638,12309,3.1,399791,411607,393882,337001,1.37619E+11,1.89618E+13,45581161
2024-11-08,397329,-1477,-0.37,398806,400775,388959,338133,1.35758E+11,1.8392E+13,45581161
2024-11-07,398806,17232,4.52,388959,399298,383543,702700,2.81278E+11,1.84604E+13,45581161
2024-11-06,381574,25110,7.04,358433,388959,353017,827905,3.16479E+11,1.76627E+13,45581161
2024-11-05,356464,-4923,-1.36,358925,363356,353017,235817,85283766000,1.65004E+13,45581161
2024-11-04,361387,-11324,-3.04,373204,376158,359418,358448,1.32323E+11,1.67283E+13,45581161
2024-11-01,372711,10339,2.85,362372,379112,348094,481531,1.80354E+11,1.72525E+13,45581161
2024-10-31,362372,-7385,-2,367788,374681,355971,409138,1.51532E+11,1.67739E+13,45581161
2024-10-30,369757,-5416,-1.44,376650,378619,366803,208604,78460280500,1.71157E+13,45581161
2024-10-29,375173,3447,0.93,371726,382066,371726,229141,87920128500,1.73664E+13,45581161
2024-10-28,371726,-493,-0.13,373696,380096,371234,181781,69135643500,1.72069E+13,45581161
2024-10-25,372219,3939,1.07,369265,379112,362864,280034,1.06312E+11,1.72297E+13,45581161
2024-10-24,368280,985,0.27,362372,373696,362372,280462,1.04965E+11,1.70474E+13,45581161
2024-10-23,367295,-12309,-3.24,379112,382066,363849,305860,1.15234E+11,1.70018E+13,45581161
2024-10-22,379604,3939,1.05,377635,380096,365326,353200,1.33746E+11,1.75715E+13,45581161
2024-10-21,375665,-5909,-1.55,384035,386005,374681,259612,1.00097E+11,1.73892E+13,45581161
2024-10-18,381574,-5415,-1.4,384528,386497,372711,384279,1.48537E+11,1.76627E+13,45581161
2024-10-17,386989,10339,2.75,379604,388959,375665,448701,1.75167E+11,1.79134E+13,45581161
2024-10-16,376650,8370,2.27,368772,386497,363356,466193,1.7798E+11,1.74348E+13,45581161
2024-10-15,368280,17232,4.91,354494,369265,347601,442618,1.62755E+11,1.70474E+13,45581161
2024-10-14,351048,0,0,357448,358433,345632,226770,80966237500,1.62497E+13,45581161
2024-10-11,351048,5909,1.71,348586,354002,345632,238732,84896734500,1.62497E+13,45581161
2024-10-10,345139,-13786,-3.84,362864,362864,344647,565368,2.00347E+11,1.59762E+13,45581161
2024-10-08,358925,12801,3.7,346124,358925,343662,605738,2.16809E+11,1.66143E+13,45581161
2024-10-07,346124,13786,4.15,335292,355971,334800,821448,2.90565E+11,1.60218E+13,45581161
2024-10-04,332338,27572,9.05,312644,336277,310182,1073947,3.51183E+11,1.53836E+13,45581161
2024-10-02,304766,12308,4.21,299351,304766,293442,652691,1.9829E+11,1.41074E+13,45581161
2024-09-30,292458,-19694,-6.31,312152,312644,292458,582683,1.76019E+11,1.35376E+13,45581161
2024-09-27,312152,16740,5.67,295412,316091,295412,1553930,4.813E+11,1.44492E+13,45581161
2024-09-26,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-25,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-24,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-23,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-20,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-19,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-13,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-12,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-11,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-10,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-09,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-06,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-05,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-04,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-03,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-09-02,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-08-30,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-08-29,295412,0,0,0,0,0,0,0,1.46827E+13,50630000
2024-08-28,295412,6112,2.11,293374,302033,288281,899074,2.60808E+11,1.46827E+13,50630000
2024-08-27,289300,6622,2.34,283697,291846,276567,467536,1.31442E+11,1.43789E+13,50630000
2024-08-26,282678,2037,0.73,282678,283188,275039,330205,90971810500,1.40498E+13,50630000
2024-08-23,280641,-2547,-0.9,280132,290318,280132,340676,95072128500,1.39486E+13,50630000
2024-08-22,283188,-6621,-2.28,291337,292865,280641,348949,97527826500,1.40751E+13,50630000
2024-08-21,289809,-3056,-1.04,291846,292356,281151,575140,1.6191E+11,1.44042E+13,50630000
2024-08-20,292865,-12733,-4.17,305598,306108,289300,740267,2.13624E+11,1.45561E+13,50630000
2024-08-19,305598,-5094,-1.64,311710,320369,304580,394494,1.20525E+11,1.5189E+13,50630000
2024-08-16,310692,-3056,-0.97,316804,317822,310692,327057,1.00771E+11,1.54422E+13,50630000
2024-08-14,313748,0,0,317822,318332,310182,322587,99182409000,1.5594E+13,50630000
2024-08-13,313748,2038,0.65,312220,323425,308145,529064,1.64072E+11,1.5594E+13,50630000
2024-08-12,311710,2546,0.82,310692,315276,305089,415270,1.26198E+11,1.54928E+13,50630000
2024-08-09,309164,10187,3.41,306108,314257,304580,585906,1.78105E+11,1.53662E+13,50630000
2024-08-08,298977,14771,5.2,284716,300505,276057,880321,2.51473E+11,1.48599E+13,50630000
2024-08-07,284206,15279,5.68,269945,289809,267908,931915,2.56862E+11,1.41258E+13,50630000
2024-08-06,268927,-3056,-1.12,277585,284206,266889,1341907,3.61531E+11,1.33663E+13,50630000
2024-08-05,271983,-22410,-7.61,290318,298468,251609,1287553,3.5263E+11,1.35182E+13,50630000
2024-08-02,294393,-14771,-4.78,304580,311710,294393,766410,2.26296E+11,1.46321E+13,50630000
2024-08-01,309164,15790,5.38,295412,311710,292356,1012194,3.01177E+11,1.53662E+13,50630000
2024-07-31,293374,-31070,-9.58,317822,329537,290828,1502478,4.49406E+11,1.45814E+13,50630000
2024-07-30,324444,-4074,-1.24,329028,336158,315785,1056943,3.38819E+11,1.61257E+13,50630000
2024-07-29,328518,24448,8.04,310182,330046,302542,833331,2.60939E+11,1.63282E+13,50630000
2024-07-26,304070,5093,1.7,303561,308145,295412,595132,1.76911E+11,1.51131E+13,50630000
2024-07-25,298977,-5093,-1.68,305089,318332,295412,1242819,3.75386E+11,1.48599E+13,50630000
2024-07-24,304070,11714,4.01,291337,313238,289809,959357,2.87222E+11,1.51131E+13,50630000
2024-07-23,292356,12224,4.36,279113,293374,275039,624919,1.75866E+11,1.45308E+13,50630000
2024-07-22,280132,-6621,-2.31,288790,293374,278604,578974,1.61522E+11,1.39233E+13,50630000
2024-07-19,286753,10186,3.68,275548,288790,268417,645057,1.78595E+11,1.42523E+13,50630000
2024-07-18,276567,-3565,-1.27,278095,293884,274529,1173896,3.27639E+11,1.3746E+13,50630000
2024-07-17,280132,5603,2.04,279113,290318,276567,792136,2.19955E+11,1.39233E+13,50630000
2024-07-16,274529,4584,1.7,273001,287262,271983,998491,2.74688E+11,1.36448E+13,50630000
2024-07-15,269945,11714,4.54,269436,276567,263324,907019,2.41205E+11,1.3417E+13,50630000
2024-07-12,258231,-3056,-1.17,264852,265871,255684,341135,86880646000,1.28347E+13,50630000
2024-07-11,261287,0,0,263324,268927,259759,471648,1.21836E+11,1.29866E+13,50630000
2024-07-10,261287,4584,1.79,262305,278604,260268,1228430,3.23934E+11,1.29866E+13,50630000
2024-07-09,256703,510,0.2,256193,259249,250081,381822,95455454000,1.27588E+13,50630000
2024-07-08,256193,10186,4.14,246007,257721,245497,545599,1.3646E+11,1.27334E+13,50630000
2024-07-05,246007,-509,-0.21,246516,248553,241423,240727,57921478000,1.22271E+13,50630000
2024-07-04,246516,9168,3.86,237348,248044,235820,331914,79329672000,1.22525E+13,50630000
2024-07-03,237348,-2037,-0.85,240404,242441,234292,292953,68251663000,1.17968E+13,50630000
2024-07-02,239385,-8659,-3.49,249063,250081,234292,527577,1.23983E+11,1.18981E+13,50630000
2024-07-01,248044,-6112,-2.4,252119,256193,247025,389973,96119013000,1.23284E+13,50630000
2024-06-28,254156,14771,6.17,240913,254665,235311,793957,1.94057E+11,1.26322E+13,50630000
2024-06-27,239385,5602,2.4,231745,240913,231236,395296,92036150000,1.18981E+13,50630000
2024-06-26,233783,-3056,-1.29,236329,237348,230727,272134,62306693000,1.16196E+13,50630000
2024-06-25,236839,-3565,-1.48,242441,244479,235311,325915,76368084500,1.17715E+13,50630000
2024-06-24,240404,0,0,240913,246007,239385,270448,64233010000,1.19487E+13,50630000
2024-06-21,240404,-12224,-4.84,253137,258740,238367,680174,1.62308E+11,1.19487E+13,50630000
2024-06-20,252628,-3056,-1.2,258231,260268,246516,748341,1.85681E+11,1.25562E+13,50630000
2024-06-19,255684,18845,7.96,238876,260777,237348,1699164,4.22137E+11,1.27081E+13,50630000
2024-06-18,236839,-6112,-2.52,243460,243460,234292,455800,1.0645E+11,1.17715E+13,50630000
2024-06-17,242951,10187,4.38,236329,246007,232255,687722,1.63299E+11,1.20753E+13,50630000
2024-06-14,232764,3565,1.56,229708,238876,226143,708824,1.62724E+11,1.1569E+13,50630000
2024-06-13,229199,13243,6.13,217484,230217,215447,869481,1.92356E+11,1.13918E+13,50630000
2024-06-12,215956,2037,0.95,214428,216975,212900,278649,58842093500,1.07336E+13,50630000
2024-06-11,213919,-4075,-1.87,220031,221559,212900,280885,59498014000,1.06323E+13,50630000
2024-06-10,217994,4584,2.15,211372,218503,210354,292737,61813151000,1.08348E+13,50630000
2024-06-07,213410,3056,1.45,214428,218503,212900,390959,82616297000,1.0607E+13,50630000
2024-06-05,210354,-4584,-2.13,214428,216466,209844,426878,88670845000,1.04551E+13,50630000
2024-06-04,214938,-12223,-5.38,224105,225633,213410,905384,1.93109E+11,1.06829E+13,50630000
2024-06-03,227161,18335,8.78,216975,248044,213410,3172835,7.2857E+11,1.12905E+13,50630000
2024-05-31,208826,1019,0.49,212391,214428,207807,413790,85521437000,1.03792E+13,50630000
2024-05-30,207807,-14261,-6.42,221559,224615,207298,456680,95503180000,1.03285E+13,50630000
2024-05-29,222068,-5093,-2.24,227671,229708,219522,481569,1.05513E+11,1.10373E+13,50630000
2024-05-28,227161,12223,5.69,219522,229199,214938,635646,1.39885E+11,1.12905E+13,50630000
2024-05-27,214938,7131,3.43,208316,215956,208316,332934,69506759500,1.06829E+13,50630000
