일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2019/06/28","69500","-700","-1.00","70900","70900","68400","3117569","216061459100","50596164367500","728002365"
"2019/06/27","70200","1300","1.89","70100","71600","69700","5361201","378736507000","51105766023000","728002365"
"2019/06/26","68900","2200","3.30","68300","69600","67900","5024201","345732869800","50159362948500","728002365"
"2019/06/25","66700","-200","-0.30","66700","67400","66300","1873766","125192519500","48557757745500","728002365"
"2019/06/24","66900","1000","1.52","65900","67400","65600","2164462","144645726600","48703358218500","728002365"
"2019/06/21","65900","-1400","-2.08","67100","67300","65900","2403002","159417973300","47975355853500","728002365"
"2019/06/20","67300","100","0.15","67200","67400","66200","2773637","185584184804","48994559164500","728002365"
"2019/06/19","67200","3800","5.99","65800","67300","65200","6230370","412795317830","48921758928000","728002365"
"2019/06/18","63400","-300","-0.47","63800","64200","63300","1549497","98635878200","46155349941000","728002365"
"2019/06/17","63700","600","0.95","62800","63800","62400","2435039","154347035100","46373750650500","728002365"
"2019/06/14","63100","-400","-0.63","63200","64000","62600","3686472","232819839250","45936949231500","728002365"
"2019/06/13","63500","-2200","-3.35","64900","65100","63300","5947811","379232731504","46228150177500","728002365"
"2019/06/12","65700","-1500","-2.23","66800","67100","65700","2437640","161331847200","47829755380500","728002365"
"2019/06/11","67200","400","0.60","66900","67800","66700","2429182","163287108800","48921758928000","728002365"
"2019/06/10","66800","1400","2.14","66100","67000","65800","3091757","205706008000","48630557982000","728002365"
"2019/06/07","65400","300","0.46","65200","66000","64600","2355869","153808992600","47611354671000","728002365"
"2019/06/05","65100","0","0.00","66900","67600","64900","4832796","320293658798","47392953961500","728002365"
"2019/06/04","65100","-1500","-2.25","66500","66700","65100","2892681","189932884900","47392953961500","728002365"
"2019/06/03","66600","1300","1.99","65200","67200","64200","4020572","266028146700","48484957509000","728002365"
"2019/05/31","65300","-600","-0.91","65900","66900","64700","3191350","209941258753","47538554434500","728002365"
"2019/05/30","65900","-200","-0.30","66300","66900","65800","3023108","200326790700","47975355853500","728002365"
"2019/05/29","66100","200","0.30","65600","66700","64900","6056903","398147731712","48120956326500","728002365"
"2019/05/28","65900","-1000","-1.49","67200","68300","65900","12052399","798360749200","47975355853500","728002365"
"2019/05/27","66900","-700","-1.04","67900","68200","66400","2214176","148461247500","48703358218500","728002365"
"2019/05/24","67600","-400","-0.59","67300","68600","67000","3339145","226125147669","49212959874000","728002365"
"2019/05/23","68000","-900","-1.31","68400","69100","67300","3108370","211487699400","49504160820000","728002365"
"2019/05/22","68900","-1400","-1.99","71300","71300","68500","3128787","216749054670","50159362948500","728002365"
"2019/05/21","70300","-600","-0.85","70500","72200","69700","3893536","275609710900","51178566259500","728002365"
"2019/05/20","70900","-700","-0.98","71800","72800","70700","1970694","141289659600","51615367678500","728002365"
"2019/05/17","71600","-300","-0.42","72500","73300","71400","2412668","174457436000","52124969334000","728002365"
"2019/05/16","71900","-2600","-3.49","74400","75100","71600","3467027","253183969000","52343370043500","728002365"
"2019/05/15","74500","-100","-0.13","74800","75100","73900","2056131","153468950500","54236176192500","728002365"
"2019/05/14","74600","1100","1.50","72200","75100","71600","3712697","273538471100","54308976429000","728002365"
"2019/05/13","73500","-900","-1.21","73900","75000","72800","3062929","226331131000","53508173827500","728002365"
"2019/05/10","74400","-1600","-2.11","76100","76700","73400","5702537","427347721031","54163375956000","728002365"
"2019/05/09","76000","-4300","-5.35","79600","79700","75200","5939278","456492298302","55328179740000","728002365"
"2019/05/08","80300","400","0.50","78700","80500","78000","2731620","217328393240","58458589909500","728002365"
"2019/05/07","79900","-500","-0.62","79200","80400","78700","2700371","214873218154","58167388963500","728002365"
"2019/05/03","80400","-300","-0.37","81100","81300","80300","2481811","200277469300","58531390146000","728002365"
"2019/05/02","80700","1700","2.15","79700","81200","79100","3092434","249273521200","58749790855500","728002365"
"2019/04/30","79000","-1000","-1.25","79400","80700","78100","2960242","234229762800","57512186835000","728002365"
"2019/04/29","80000","1400","1.78","78700","80100","78200","2987384","237185391000","58240189200000","728002365"
"2019/04/26","78600","-1600","-2.00","78500","79900","77600","5183181","407123038190","57220985889000","728002365"
"2019/04/25","80200","1700","2.17","78400","81500","78100","5586360","448430949700","58385789673000","728002365"
"2019/04/24","78500","-2500","-3.09","81500","81500","77500","5318487","419931562900","57148185652500","728002365"
"2019/04/23","81000","500","0.62","81000","81800","80400","1779318","144167458100","58968191565000","728002365"
"2019/04/22","80500","-1300","-1.59","81500","81800","79900","1887109","152272668800","58604190382500","728002365"
"2019/04/19","81800","2600","3.28","80500","82400","80100","3040186","248303994300","59550593457000","728002365"
"2019/04/18","79200","-1000","-1.25","80800","81200","78500","3295697","262299718100","57657787308000","728002365"
"2019/04/17","80200","-200","-0.25","81000","82300","80000","2886956","233930030600","58385789673000","728002365"
"2019/04/16","80400","700","0.88","79900","80800","79100","2206997","176847664600","58531390146000","728002365"
"2019/04/15","79700","1600","2.05","79000","79900","78600","2019931","160595521600","58021788490500","728002365"
"2019/04/12","78100","-300","-0.38","77400","78800","77400","2317264","180753009950","56856984706500","728002365"
"2019/04/11","78400","-200","-0.25","79200","79500","78000","2614388","205682995800","57075385416000","728002365"
"2019/04/10","78600","800","1.03","76700","78800","76200","2689591","208606406050","57220985889000","728002365"
"2019/04/09","77800","-100","-0.13","77700","78700","77400","2322860","181154774600","56638583997000","728002365"
"2019/04/08","77900","-1100","-1.39","78900","79200","77600","2663493","208215353200","56711384233500","728002365"
"2019/04/05","79000","600","0.77","78200","79300","77900","2191720","172626248800","57512186835000","728002365"
"2019/04/04","78400","-1500","-1.88","80400","81400","77800","5436236","433083065400","57075385416000","728002365"
"2019/04/03","79900","3500","4.58","76800","79900","76500","4674142","366128554200","58167388963500","728002365"
"2019/04/02","76400","-200","-0.26","77900","78000","76100","2719440","209408682000","55619380686000","728002365"
"2019/04/01","76600","2400","3.23","75600","77100","75500","3579070","273797653100","55764981159000","728002365"
"2019/03/29","74200","1900","2.63","72900","74900","72700","3214170","237521880600","54017775483000","728002365"
"2019/03/28","72300","-1100","-1.50","72300","73600","71700","2774932","201485730800","52634570989500","728002365"
"2019/03/27","73400","700","0.96","71800","74100","71200","2744175","200493158500","53435373591000","728002365"
"2019/03/26","72700","-200","-0.27","72900","73300","71500","2987678","216321930100","52925771935500","728002365"
"2019/03/25","72900","-3200","-4.20","73700","74200","72600","3752230","274998541700","53071372408500","728002365"
"2019/03/22","76100","200","0.26","78900","78900","75900","5286455","407513835100","55400979976500","728002365"
"2019/03/21","75900","5400","7.66","73500","76000","72600","10030131","747350585250","55255379503500","728002365"
"2019/03/20","70500","2500","3.68","68400","70600","67600","3642962","251480897910","51324166732500","728002365"
"2019/03/19","68000","200","0.29","67300","68000","66600","2285169","154076063100","49504160820000","728002365"
"2019/03/18","67800","-300","-0.44","69200","69300","67300","2158588","147003130300","49358560347000","728002365"
"2019/03/15","68100","800","1.19","67400","68700","66700","3645592","248338899400","49576961056500","728002365"
"2019/03/14","67300","500","0.75","67400","67400","66400","3107100","208061008300","48994559164500","728002365"
"2019/03/13","66800","-900","-1.33","67700","67800","65900","2851596","189893294200","48630557982000","728002365"
"2019/03/12","67700","1100","1.65","67700","68600","67500","2753535","187094466500","49285760110500","728002365"
"2019/03/11","66600","-100","-0.15","67000","67800","66200","2869008","192102682500","48484957509000","728002365"
"2019/03/08","66700","-1400","-2.06","67900","68200","66200","3571792","238709879100","48557757745500","728002365"
"2019/03/07","68100","0","0.00","67200","68900","67100","3402570","231244259500","49576961056500","728002365"
"2019/03/06","68100","-1600","-2.30","68500","69600","67400","4958303","337546057000","49576961056500","728002365"
"2019/03/05","69700","-400","-0.57","68300","70000","68300","3465521","239905751100","50741764840500","728002365"
"2019/03/04","70100","100","0.14","70300","71400","69900","4931703","347613698900","51032965786500","728002365"
"2019/02/28","70000","-3700","-5.02","72500","72600","69900","7869451","555872886528","50960165550000","728002365"
"2019/02/27","73700","-1500","-1.99","75300","75700","73700","2864044","212669839200","53653774300500","728002365"
"2019/02/26","75200","-200","-0.27","75000","75900","74100","2483512","186162296000","54745777848000","728002365"
"2019/02/25","75400","-1300","-1.69","77300","77600","74800","2865712","217057499100","54891378321000","728002365"
"2019/02/22","76700","0","0.00","75600","76700","75300","1882653","142868940800","55837781395500","728002365"
"2019/02/21","76700","1000","1.32","75300","77200","74600","2874589","219185131100","55837781395500","728002365"
"2019/02/20","75700","2000","2.71","73700","76000","73600","3134257","235673827900","55109779030500","728002365"
"2019/02/19","73700","-1000","-1.34","74500","74800","73000","1462071","108018207300","53653774300500","728002365"
"2019/02/18","74700","900","1.22","74300","75300","74000","1772434","132308894800","54381776665500","728002365"
"2019/02/15","73800","-3600","-4.65","76800","76900","73800","4154616","310263028540","53726574537000","728002365"
"2019/02/14","77400","1200","1.57","75800","77400","75100","2313376","177069899400","56347383051000","728002365"
"2019/02/13","76200","300","0.40","77300","77600","76100","2378193","182321407022","55473780213000","728002365"
"2019/02/12","75900","1800","2.43","74100","76400","73900","3526701","266900281990","55255379503500","728002365"
"2019/02/11","74100","600","0.82","73000","74100","72200","3374192","247056156200","53944975246500","728002365"
"2019/02/08","73500","-3200","-4.17","75200","75500","73000","4012485","296341813700","53508173827500","728002365"
"2019/02/07","76700","800","1.05","77500","78200","76600","4249110","328992180800","55837781395500","728002365"
"2019/02/01","75900","2000","2.71","75400","76400","74700","3349965","253945506700","55255379503500","728002365"
"2019/01/31","73900","-2000","-2.64","76900","77100","73700","4447535","333396826950","53799374773500","728002365"
"2019/01/30","75900","2500","3.41","73500","76300","73000","5304841","398381201236","55255379503500","728002365"
"2019/01/29","73400","1600","2.23","71400","73800","71000","3368642","243423241200","53435373591000","728002365"
"2019/01/28","71800","-2800","-3.75","74700","74900","71200","4972189","363934670100","52270569807000","728002365"
"2019/01/25","74600","4100","5.82","71600","74800","71100","7163871","523277130986","54308976429000","728002365"
"2019/01/24","70500","3700","5.54","66900","70500","66900","6914092","478710394200","51324166732500","728002365"
"2019/01/23","66800","200","0.30","65500","67200","64800","2825017","187011687600","48630557982000","728002365"
"2019/01/22","66600","-400","-0.60","67900","68000","65700","4047917","269605437400","48484957509000","728002365"
"2019/01/21","67000","2400","3.72","65900","67400","65000","3977425","262811234700","48776158455000","728002365"
"2019/01/18","64600","-300","-0.46","65000","65700","63900","2263599","145715624650","47028952779000","728002365"
"2019/01/17","64900","100","0.15","65500","66200","64600","2830122","184779231112","47247353488500","728002365"
"2019/01/16","64800","800","1.25","63800","64900","62700","2478497","158653260800","47174553252000","728002365"
"2019/01/15","64000","1900","3.06","62200","64000","62200","2413868","152553529100","46592151360000","728002365"
"2019/01/14","62100","-3000","-4.61","64300","65100","62000","3282892","206235691400","45208946866500","728002365"
"2019/01/11","65100","-200","-0.31","65400","65900","64200","2890639","187777388200","47392953961500","728002365"
"2019/01/10","65300","1700","2.67","64100","65600","64000","6034432","392382253980","47538554434500","728002365"
