일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2025-07-30,68900,100,0.15,68500,69200,68200,900021,61955103340,3.35E+13,485494934
2025-07-29,68800,1600,2.38,65500,69500,65500,1781828,1.22E+11,3.34E+13,485494934
2025-07-28,67200,-4000,-5.62,70600,70900,66500,2257335,1.53E+11,3.26E+13,485494934
2025-07-25,71200,1900,2.74,68700,73500,68200,2558748,1.82E+11,3.46E+13,485494934
2025-07-24,69300,1200,1.76,68700,70400,68700,1032416,71650918400,3.36E+13,485494934
2025-07-23,68100,-100,-0.15,68500,69700,67600,783907,53557868700,3.31E+13,485494934
2025-07-22,68200,-800,-1.16,68600,69400,67800,834799,56996397900,3.31E+13,485494934
2025-07-21,69000,100,0.15,68500,69500,68200,919832,63193718450,3.35E+13,485494934
2025-07-18,68900,-1000,-1.43,69900,70400,68000,796990,54879893050,3.35E+13,485494934
2025-07-17,69900,500,0.72,69500,70100,68300,1556798,1.08E+11,3.39E+13,485494934
2025-07-16,69400,-1400,-1.98,70900,71100,69050,1537897,1.07E+11,3.37E+13,485494934
2025-07-15,70800,-1000,-1.39,71100,71400,69900,1164809,82305542100,3.44E+13,485494934
2025-07-14,71800,2500,3.61,69200,72200,69200,1533140,1.09E+11,3.49E+13,485494934
2025-07-11,69300,-600,-0.86,69200,70400,68200,1522382,1.06E+11,3.44E+13,495842065
2025-07-10,69900,100,0.14,69800,70300,68500,2246192,1.56E+11,3.47E+13,495842065
2025-07-09,69800,-1300,-1.83,70800,71200,69000,3382082,2.37E+11,3.46E+13,495842065
2025-07-08,71100,5100,7.73,66000,72100,65700,2971077,2.09E+11,3.53E+13,495842065
2025-07-07,66000,3000,4.76,63400,66000,63100,1734023,1.13E+11,3.27E+13,495842065
2025-07-04,63000,-700,-1.1,63800,64700,62900,1697761,1.08E+11,3.12E+13,495842065
2025-07-03,63700,2000,3.24,61700,63700,61600,1444649,91096223926,3.16E+13,495842065
2025-07-02,61700,-500,-0.8,62300,62900,60800,1585897,97803526755,3.06E+13,495842065
