일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2025-07-30,24000,150,0.63,23850,24200,23800,1149138,27605489550,8.8373E+12,368220661
2025-07-29,23850,-200,-0.83,23950,24000,23600,1260199,29990926800,8.78206E+12,368220661
2025-07-28,24050,-300,-1.23,24450,24700,23850,1497540,36082232375,8.85571E+12,368220661
2025-07-25,24350,-250,-1.02,24550,24650,24200,1003136,24442493875,8.96617E+12,368220661
2025-07-24,24600,-650,-2.57,25450,25450,24550,1763948,43946271025,9.05823E+12,368220661
2025-07-23,25250,150,0.6,25400,25700,24850,1343344,33885830850,9.29757E+12,368220661
2025-07-22,25100,-300,-1.18,25400,25600,24800,1626748,40892224600,9.24234E+12,368220661
2025-07-21,25400,-550,-2.12,25800,25900,25300,1765303,44919056350,9.3528E+12,368220661
2025-07-18,25950,-250,-0.95,26300,26400,25500,1478874,38200052850,9.55533E+12,368220661
2025-07-17,26200,400,1.55,25950,26300,25550,2024853,52685140925,9.64738E+12,368220661
2025-07-16,25800,-400,-1.53,26500,26550,25800,1773996,46278633550,9.50009E+12,368220661
2025-07-15,26200,-50,-0.19,26050,26500,25700,2873619,75383207375,9.64738E+12,368220661
2025-07-14,26250,1400,5.63,24650,26750,24600,7255368,1.89869E+11,9.66579E+12,368220661
2025-07-11,24850,400,1.64,25300,25350,24650,2990016,74639273100,9.15028E+12,368220661
2025-07-10,24450,600,2.52,23900,24800,23800,3094954,75519807350,9.003E+12,368220661
2025-07-09,23850,50,0.21,23950,24000,23650,1437164,34267449200,8.78206E+12,368220661
2025-07-08,23800,200,0.85,23450,24000,23350,1704326,40546527225,8.76365E+12,368220661
2025-07-07,23600,50,0.21,23400,23800,23350,895143,21114676450,8.69001E+12,368220661
2025-07-04,23550,-450,-1.88,24100,24150,23500,1592343,37796954875,8.6716E+12,368220661
2025-07-03,24000,600,2.56,23400,24050,23250,2338173,55673840175,8.8373E+12,368220661
2025-07-02,23400,500,2.18,22900,23750,22900,2349337,54924824275,8.61636E+12,368220661
2025-07-01,22900,0,0,22900,23150,22850,1323762,30411938175,8.43225E+12,368220661
2025-06-30,22900,-400,-1.72,23050,23100,22650,2077008,47437707975,8.43225E+12,368220661
2025-06-27,23300,-700,-2.92,24150,24200,23150,1947735,45702430450,8.57954E+12,368220661
2025-06-26,24000,100,0.42,23950,24250,23600,2867046,68547993125,8.8373E+12,368220661
2025-06-25,23900,450,1.92,24400,24450,23400,4765714,1.1399E+11,8.80047E+12,368220661
2025-06-24,23450,1950,9.07,22450,23500,22450,6065233,1.39744E+11,8.63477E+12,368220661
2025-06-23,21500,-50,-0.23,21650,21900,21400,1985939,42831152750,7.91674E+12,368220661
2025-06-20,21550,150,0.7,21550,21600,21300,1798764,38669826725,7.93516E+12,368220661
2025-06-19,21400,50,0.23,21550,21700,21350,1448880,31069171525,7.87992E+12,368220661
2025-06-18,21350,-150,-0.7,21200,21600,21100,1392847,29775361475,7.86151E+12,368220661
2025-06-17,21500,150,0.7,21600,21800,21400,1135189,24513663375,7.91674E+12,368220661
2025-06-16,21350,-100,-0.47,21300,21450,21050,1455552,30870630325,7.86151E+12,368220661
2025-06-13,21450,-850,-3.81,22400,22400,21250,3035209,65612813225,7.89833E+12,368220661
2025-06-12,22300,-550,-2.41,22700,22750,22250,2637100,59029913275,8.21132E+12,368220661
2025-06-11,22850,-100,-0.44,23050,23050,22750,1309602,29934997200,8.41384E+12,368220661
2025-06-10,22950,50,0.22,23100,23100,22850,1107139,25416039850,8.45066E+12,368220661
2025-06-09,22900,100,0.44,22900,23275,22850,1333354,30705664450,8.43225E+12,368220661
2025-06-05,22800,0,0,23150,23500,22800,1560863,35897154275,8.39543E+12,368220661
2025-06-04,22800,150,0.66,22650,22950,22600,1125126,25621616300,8.39543E+12,368220661
2025-06-02,22650,150,0.67,22500,22800,22400,671567,15202312625,8.3402E+12,368220661
2025-05-30,22500,-400,-1.75,22900,23000,22500,1815349,41087280925,8.28496E+12,368220661
2025-05-29,22900,200,0.88,22900,23000,22650,1302732,29757116525,8.43225E+12,368220661
2025-05-28,22700,150,0.67,22550,22800,22450,1132861,25678718000,8.35861E+12,368220661
2025-05-27,22550,-250,-1.1,22550,22700,22400,575847,12975704250,8.30338E+12,368220661
2025-05-26,22800,200,0.88,22900,22900,22400,813114,18387251975,8.39543E+12,368220661
2025-05-23,22600,150,0.67,22500,22800,22250,753472,16974675800,8.32179E+12,368220661
2025-05-22,22450,550,2.51,22550,22950,22400,1839489,41676531075,8.26655E+12,368220661
2025-05-21,21900,-200,-0.9,22050,22200,21850,586709,12900730625,8.06403E+12,368220661
2025-05-20,22100,-200,-0.9,22550,22550,22000,814830,18073011100,8.13768E+12,368220661
2025-05-19,22300,-50,-0.22,22150,22450,21950,561968,12497476325,8.21132E+12,368220661
2025-05-16,22350,-300,-1.32,22750,22750,22300,888030,19899675350,8.22973E+12,368220661
2025-05-15,22650,-150,-0.66,22900,23100,22400,1114502,25275847250,8.3402E+12,368220661
2025-05-14,22800,350,1.56,22700,23000,22600,1636013,37300356625,8.39543E+12,368220661
2025-05-13,22450,-150,-0.66,22900,23000,22350,1101506,24864299825,8.26655E+12,368220661
2025-05-12,22600,550,2.49,22500,22750,22250,1168938,26321569275,8.32179E+12,368220661
2025-05-09,22050,-500,-2.22,22550,22600,22000,1215110,26957331875,8.11927E+12,368220661
2025-05-08,22550,-100,-0.44,22650,22800,22500,1642755,37100600750,8.30338E+12,368220661
2025-05-07,22650,1650,7.86,22050,22950,22000,5127876,1.15799E+11,8.3402E+12,368220661
2025-05-02,21000,50,0.24,20950,21100,20800,700870,14705821700,7.73263E+12,368220661
2025-04-30,20950,100,0.48,20850,21250,20750,1146263,24039033950,7.71422E+12,368220661
2025-04-29,20850,100,0.48,20850,20950,20750,545429,11372477900,7.6774E+12,368220661
2025-04-28,20750,-50,-0.24,20900,20950,20700,389757,8115663825,7.64058E+12,368220661
2025-04-25,20800,50,0.24,20900,20900,20650,676689,14060932075,7.65899E+12,368220661
2025-04-24,20750,-100,-0.48,21000,21150,20650,675794,14066317050,7.64058E+12,368220661
2025-04-23,20850,650,3.22,20500,20850,20350,928709,19206428350,7.6774E+12,368220661
2025-04-22,20200,-250,-1.22,20400,20450,20200,886900,18003017225,7.43806E+12,368220661
2025-04-21,20450,-100,-0.49,20550,20650,20350,356491,7297025200,7.53011E+12,368220661
2025-04-18,20550,300,1.48,20400,20550,20200,571132,11620992975,7.56693E+12,368220661
2025-04-17,20250,100,0.5,20300,20450,20200,713893,14486173025,7.45647E+12,368220661
2025-04-16,20150,-550,-2.66,20600,20650,20050,1584239,32131282375,7.41965E+12,368220661
2025-04-15,20700,-300,-1.43,21000,21050,20550,1901299,39435926275,7.62217E+12,368220661
2025-04-14,21000,0,0,21200,21250,20850,826816,17383698175,7.73263E+12,368220661
2025-04-11,21000,-400,-1.87,20850,21000,20550,834468,17310281050,7.73263E+12,368220661
2025-04-10,21400,1250,6.2,20950,21400,20450,1598163,33572020850,7.87992E+12,368220661
2025-04-09,20150,-300,-1.47,20150,20400,19990,862644,17314021330,7.41965E+12,368220661
2025-04-08,20450,-200,-0.97,20950,21000,20450,835356,17197444550,7.53011E+12,368220661
2025-04-07,20650,-900,-4.18,20900,21150,20550,1094397,22742567575,7.60376E+12,368220661
