일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/06/30","40600","-300","-0.73","40500","40800","40400","1358961","55103620750","20973941892400","516599554"
"2021/06/29","40900","-900","-2.15","41500","41550","40900","1189105","48790734800","21128921758600","516599554"
"2021/06/28","41800","150","0.36","41750","42100","41400","1330340","55572213000","21593861357200","516599554"
"2021/06/25","41650","900","2.21","41350","41650","41150","1468806","60931204000","21516371424100","516599554"
"2021/06/24","40750","450","1.12","40050","40950","40000","1037611","42170999250","21051431825500","516599554"
"2021/06/23","40300","-450","-1.10","40750","40800","40050","992252","40008668250","20818962026200","516599554"
"2021/06/22","40750","950","2.39","40350","40800","40300","1337117","54269535150","21051431825500","516599554"
"2021/06/21","39800","-1300","-3.16","40300","40450","39700","2602606","104044116750","20560662249200","516599554"
"2021/06/18","41100","-550","-1.32","41300","41500","41050","1829873","75368214250","21232241669400","516599554"
"2021/06/17","41650","-350","-0.83","42450","42700","41650","1506485","63236109400","21516371424100","516599554"
"2021/06/16","42000","800","1.94","41200","42100","41150","1414227","59127399850","21697181268000","516599554"
"2021/06/15","41200","50","0.12","40900","41450","40700","976490","40160568800","21283901624800","516599554"
"2021/06/14","41150","-1150","-2.72","42000","42300","41000","1726142","71254539750","21258071647100","516599554"
"2021/06/11","42300","-150","-0.35","42150","42450","41900","1103443","46524668950","21852161134200","516599554"
"2021/06/10","42450","300","0.71","42150","42450","41950","1772449","75009101260","21929651067300","516599554"
"2021/06/09","42150","-600","-1.40","42650","42750","42150","971029","41113468700","21774671201100","516599554"
"2021/06/08","42750","-150","-0.35","42750","42900","42400","1149730","49019587350","22084630933500","516599554"
"2021/06/07","42900","450","1.06","42550","42900","42200","1042746","44363828850","22162120866600","516599554"
"2021/06/04","42450","-150","-0.35","42350","43000","42300","1174125","49956467250","21929651067300","516599554"
"2021/06/03","42600","-250","-0.58","42900","43100","42500","1089598","46531488750","22007141000400","516599554"
"2021/06/02","42850","-150","-0.35","43000","43250","42700","1227975","52763400650","22136290888900","516599554"
"2021/06/01","43000","550","1.30","42450","43000","42350","1428088","61154983520","22213780822000","516599554"
"2021/05/31","42450","200","0.47","42350","42750","41850","1332780","56443058200","21929651067300","516599554"
"2021/05/28","42250","750","1.81","41900","42500","41600","1400797","59119489050","21826331156500","516599554"
"2021/05/27","41500","-250","-0.60","42000","42350","41300","2651483","110383479050","21438881491000","516599554"
"2021/05/26","41750","-150","-0.36","41750","41900","41450","1124493","46857620400","21568031379500","516599554"
"2021/05/25","41900","900","2.20","40900","41900","40900","1495483","61928631250","21645521312600","516599554"
"2021/05/24","41000","700","1.74","40500","41250","40100","1325257","54166474050","21180581714000","516599554"
"2021/05/21","40300","-700","-1.71","40650","41000","40100","1430247","57860749200","20818962026200","516599554"
"2021/05/20","41000","-300","-0.73","41100","41700","40600","1516444","62080843500","21180581714000","516599554"
"2021/05/18","41300","250","0.61","41450","41800","41150","1396877","57887243900","21335561580200","516599554"
"2021/05/17","41050","-150","-0.36","41050","41150","40600","1512128","61784220800","21206411691700","516599554"
"2021/05/14","41200","-300","-0.72","41700","41750","40700","1058721","43508416400","21283901624800","516599554"
"2021/05/13","41500","650","1.59","40550","41800","40350","1816303","75114188750","21438881491000","516599554"
"2021/05/12","40850","-1750","-4.11","42200","42300","40500","2328363","95754154200","21103091780900","516599554"
"2021/05/11","42600","-150","-0.35","42750","43200","41850","1869108","79160969500","22007141000400","516599554"
"2021/05/10","42750","1250","3.01","41600","42900","41200","2254903","95181809100","22084630933500","516599554"
"2021/05/07","41500","500","1.22","41500","41900","41200","2359121","97999626700","21438881491000","516599554"
"2021/05/06","41000","1750","4.46","39900","41050","39750","2721258","110432702200","21180581714000","516599554"
"2021/05/04","39250","200","0.51","39050","39500","38550","1214423","47363433800","20276532494500","516599554"
"2021/05/03","39050","-950","-2.38","40150","40200","38650","1697898","66707316200","20173212583700","516599554"
"2021/04/30","40000","500","1.27","39500","40450","39300","2465742","98722850950","20663982160000","516599554"
"2021/04/29","39500","-50","-0.13","39800","39900","39150","1435607","56757708050","20405682383000","516599554"
"2021/04/28","39550","550","1.41","39250","39850","39200","2598813","102955740175","20431512360700","516599554"
"2021/04/27","39000","750","1.96","38500","39000","38250","2013900","77840470150","20147382606000","516599554"
"2021/04/26","38250","800","2.14","38150","38550","37850","2813536","107449934000","19759932940500","516599554"
"2021/04/23","37450","250","0.67","37050","38100","36850","3010796","113424659000","19346653297300","516599554"
"2021/04/22","37200","450","1.22","36800","37350","36750","1463398","54301705700","19217503408800","516599554"
"2021/04/21","36750","-750","-2.00","36950","37150","36500","1865091","68640605400","18985033609500","516599554"
"2021/04/20","37500","700","1.90","36750","37500","36700","1420417","52920060400","19372483275000","516599554"
"2021/04/19","36800","-100","-0.27","36900","37150","36750","909708","33627609250","19010863587200","516599554"
"2021/04/16","36900","-550","-1.47","37500","37500","36800","1830637","67667712750","19062523542600","516599554"
"2021/04/15","37450","350","0.94","37200","37800","37000","1775446","66594430750","19346653297300","516599554"
"2021/04/14","37100","-150","-0.40","37000","37200","36850","1200458","44442073850","19165843453400","516599554"
"2021/04/13","37250","-150","-0.40","37500","37600","36950","1254276","46656318050","19243333386500","516599554"
"2021/04/12","37400","250","0.67","37150","37600","37000","1039153","38815519350","19320823319600","516599554"
"2021/04/09","37150","-250","-0.67","37950","37950","37100","1381576","51538731600","19191673431100","516599554"
"2021/04/08","37400","-300","-0.80","37800","37800","37350","1578096","59147619900","19320823319600","516599554"
"2021/04/07","37700","550","1.48","37250","37800","37150","1684809","63359211350","19475803185800","516599554"
